date,latitude,longitude,country,state_province,search_count,location,geo_code,search_term,year
2024-12-15,43.2557,-79.8711,Canada,Ontario,24,Hamilton,CA-ON,Trout Fishing,2024
2024-12-22,43.2557,-79.8711,Canada,Ontario,33,Hamilton,CA-ON,Trout Fishing,2024
2024-12-29,43.2557,-79.8711,Canada,Ontario,40,Hamilton,CA-ON,Trout Fishing,2024
2023-12-31,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-01-07,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-01-14,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-01-21,43.2557,-79.8711,Canada,Ontario,1,Hamilton,CA-ON,Where to fish,2024
2024-01-28,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-02-04,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-02-11,43.2557,-79.8711,Canada,Ontario,1,Hamilton,CA-ON,Where to fish,2024
2024-02-18,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-02-25,43.2557,-79.8711,Canada,Ontario,1,Hamilton,CA-ON,Where to fish,2024
2024-03-03,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-03-10,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-03-17,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-03-24,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-03-31,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-04-07,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-04-14,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-04-21,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-04-28,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-05-05,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-05-12,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-05-19,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-05-26,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-06-02,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-06-09,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-06-16,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-06-23,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-06-30,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-07-07,43.2557,-79.8711,Canada,Ontario,3,Hamilton,CA-ON,Where to fish,2024
2024-07-14,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-07-21,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-07-28,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-08-04,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-08-11,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-08-18,43.2557,-79.8711,Canada,Ontario,3,Hamilton,CA-ON,Where to fish,2024
2024-08-25,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-09-01,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-09-08,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-09-15,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-09-22,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-09-29,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-10-06,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-10-13,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-10-20,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-10-27,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-11-03,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-11-10,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-11-17,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-11-24,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-12-01,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-12-08,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-12-15,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-12-22,43.2557,-79.8711,Canada,Ontario,2,Hamilton,CA-ON,Where to fish,2024
2024-12-29,43.2557,-79.8711,Canada,Ontario,3,Hamilton,CA-ON,Where to fish,2024
2023-12-31,49.88795,-119.49601,Canada,British Columbia,16,Kelowna,CA-BC,Bass Fishing,2024
2024-01-07,49.88795,-119.49601,Canada,British Columbia,22,Kelowna,CA-BC,Bass Fishing,2024
2024-01-14,49.88795,-119.49601,Canada,British Columbia,21,Kelowna,CA-BC,Bass Fishing,2024
2024-01-21,49.88795,-119.49601,Canada,British Columbia,17,Kelowna,CA-BC,Bass Fishing,2024
2024-01-28,49.88795,-119.49601,Canada,British Columbia,25,Kelowna,CA-BC,Bass Fishing,2024
2024-02-04,49.88795,-119.49601,Canada,British Columbia,21,Kelowna,CA-BC,Bass Fishing,2024
2024-02-11,49.88795,-119.49601,Canada,British Columbia,20,Kelowna,CA-BC,Bass Fishing,2024
2024-02-18,49.88795,-119.49601,Canada,British Columbia,22,Kelowna,CA-BC,Bass Fishing,2024
2024-02-25,49.88795,-119.49601,Canada,British Columbia,29,Kelowna,CA-BC,Bass Fishing,2024
2024-03-03,49.88795,-119.49601,Canada,British Columbia,25,Kelowna,CA-BC,Bass Fishing,2024
2024-03-10,49.88795,-119.49601,Canada,British Columbia,30,Kelowna,CA-BC,Bass Fishing,2024
2024-03-17,49.88795,-119.49601,Canada,British Columbia,29,Kelowna,CA-BC,Bass Fishing,2024
2024-03-24,49.88795,-119.49601,Canada,British Columbia,35,Kelowna,CA-BC,Bass Fishing,2024
2024-03-31,49.88795,-119.49601,Canada,British Columbia,35,Kelowna,CA-BC,Bass Fishing,2024
2024-04-07,49.88795,-119.49601,Canada,British Columbia,35,Kelowna,CA-BC,Bass Fishing,2024
2024-04-14,49.88795,-119.49601,Canada,British Columbia,37,Kelowna,CA-BC,Bass Fishing,2024
2024-04-21,49.88795,-119.49601,Canada,British Columbia,39,Kelowna,CA-BC,Bass Fishing,2024
2024-04-28,49.88795,-119.49601,Canada,British Columbia,42,Kelowna,CA-BC,Bass Fishing,2024
2024-05-05,49.88795,-119.49601,Canada,British Columbia,43,Kelowna,CA-BC,Bass Fishing,2024
2024-05-12,49.88795,-119.49601,Canada,British Columbia,51,Kelowna,CA-BC,Bass Fishing,2024
2024-05-19,49.88795,-119.49601,Canada,British Columbia,67,Kelowna,CA-BC,Bass Fishing,2024
2024-05-26,49.88795,-119.49601,Canada,British Columbia,55,Kelowna,CA-BC,Bass Fishing,2024
2024-06-02,49.88795,-119.49601,Canada,British Columbia,53,Kelowna,CA-BC,Bass Fishing,2024
2024-06-09,49.88795,-119.49601,Canada,British Columbia,75,Kelowna,CA-BC,Bass Fishing,2024
2024-06-16,49.88795,-119.49601,Canada,British Columbia,76,Kelowna,CA-BC,Bass Fishing,2024
2024-06-23,49.88795,-119.49601,Canada,British Columbia,77,Kelowna,CA-BC,Bass Fishing,2024
2024-06-30,49.88795,-119.49601,Canada,British Columbia,72,Kelowna,CA-BC,Bass Fishing,2024
2024-07-07,49.88795,-119.49601,Canada,British Columbia,73,Kelowna,CA-BC,Bass Fishing,2024
2024-07-14,49.88795,-119.49601,Canada,British Columbia,77,Kelowna,CA-BC,Bass Fishing,2024
2024-07-21,49.88795,-119.49601,Canada,British Columbia,69,Kelowna,CA-BC,Bass Fishing,2024
2024-07-28,49.88795,-119.49601,Canada,British Columbia,80,Kelowna,CA-BC,Bass Fishing,2024
2024-08-04,49.88795,-119.49601,Canada,British Columbia,65,Kelowna,CA-BC,Bass Fishing,2024
2024-08-11,49.88795,-119.49601,Canada,British Columbia,64,Kelowna,CA-BC,Bass Fishing,2024
2024-08-18,49.88795,-119.49601,Canada,British Columbia,66,Kelowna,CA-BC,Bass Fishing,2024
2024-08-25,49.88795,-119.49601,Canada,British Columbia,59,Kelowna,CA-BC,Bass Fishing,2024
2024-09-01,49.88795,-119.49601,Canada,British Columbia,53,Kelowna,CA-BC,Bass Fishing,2024
2024-09-08,49.88795,-119.49601,Canada,British Columbia,44,Kelowna,CA-BC,Bass Fishing,2024
2024-09-15,49.88795,-119.49601,Canada,British Columbia,43,Kelowna,CA-BC,Bass Fishing,2024
2024-09-22,49.88795,-119.49601,Canada,British Columbia,34,Kelowna,CA-BC,Bass Fishing,2024
2024-09-29,49.88795,-119.49601,Canada,British Columbia,31,Kelowna,CA-BC,Bass Fishing,2024
2024-10-06,49.88795,-119.49601,Canada,British Columbia,32,Kelowna,CA-BC,Bass Fishing,2024
2024-10-13,49.88795,-119.49601,Canada,British Columbia,27,Kelowna,CA-BC,Bass Fishing,2024
2024-10-20,49.88795,-119.49601,Canada,British Columbia,31,Kelowna,CA-BC,Bass Fishing,2024
2024-10-27,49.88795,-119.49601,Canada,British Columbia,18,Kelowna,CA-BC,Bass Fishing,2024
2024-11-03,49.88795,-119.49601,Canada,British Columbia,21,Kelowna,CA-BC,Bass Fishing,2024
2024-11-10,49.88795,-119.49601,Canada,British Columbia,17,Kelowna,CA-BC,Bass Fishing,2024
2024-11-17,49.88795,-119.49601,Canada,British Columbia,30,Kelowna,CA-BC,Bass Fishing,2024
2024-11-24,49.88795,-119.49601,Canada,British Columbia,18,Kelowna,CA-BC,Bass Fishing,2024
2024-12-01,49.88795,-119.49601,Canada,British Columbia,20,Kelowna,CA-BC,Bass Fishing,2024
2024-12-08,49.88795,-119.49601,Canada,British Columbia,19,Kelowna,CA-BC,Bass Fishing,2024
2024-12-15,49.88795,-119.49601,Canada,British Columbia,23,Kelowna,CA-BC,Bass Fishing,2024
2024-12-22,49.88795,-119.49601,Canada,British Columbia,24,Kelowna,CA-BC,Bass Fishing,2024
2024-12-29,49.88795,-119.49601,Canada,British Columbia,21,Kelowna,CA-BC,Bass Fishing,2024
2023-12-31,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-01-07,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-01-14,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-01-21,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-01-28,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-02-04,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-02-11,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-02-18,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-02-25,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-03-03,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-03-10,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-03-17,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-03-24,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-03-31,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-04-07,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-04-14,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-04-21,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-04-28,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-05-05,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-05-12,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-05-19,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-05-26,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-06-02,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-06-09,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-06-16,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-06-23,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-06-30,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-07-07,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-07-14,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-07-21,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-07-28,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-08-04,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-08-11,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-08-18,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-08-25,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-09-01,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-09-08,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-09-15,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-09-22,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-09-29,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-10-06,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-10-13,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-10-20,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-10-27,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-11-03,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-11-10,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-11-17,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-11-24,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-12-01,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-12-08,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-12-15,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-12-22,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2024-12-29,49.88795,-119.49601,Canada,British Columbia,0,Kelowna,CA-BC,Cleaning Fish,2024
2023-12-31,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-01-07,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-01-14,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-01-21,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-01-28,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-02-04,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-02-11,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-02-18,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-02-25,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-03-03,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-03-10,49.88795,-119.49601,Canada,British Columbia,6,Kelowna,CA-BC,Cooking Fish,2024
2024-03-17,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-03-24,49.88795,-119.49601,Canada,British Columbia,12,Kelowna,CA-BC,Cooking Fish,2024
2024-03-31,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-04-07,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-04-14,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-04-21,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-04-28,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-05-05,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-05-12,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-05-19,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-05-26,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-06-02,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-06-09,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-06-16,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-06-23,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-06-30,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-07-07,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-07-14,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-07-21,49.88795,-119.49601,Canada,British Columbia,12,Kelowna,CA-BC,Cooking Fish,2024
2024-07-28,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-08-04,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-08-11,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-08-18,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-08-25,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-09-01,49.88795,-119.49601,Canada,British Columbia,12,Kelowna,CA-BC,Cooking Fish,2024
2024-09-08,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-09-15,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-09-22,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-09-29,49.88795,-119.49601,Canada,British Columbia,12,Kelowna,CA-BC,Cooking Fish,2024
2024-10-06,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-10-13,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-10-20,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-10-27,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-11-03,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-11-10,49.88795,-119.49601,Canada,British Columbia,7,Kelowna,CA-BC,Cooking Fish,2024
2024-11-17,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-11-24,49.88795,-119.49601,Canada,British Columbia,8,Kelowna,CA-BC,Cooking Fish,2024
2024-12-01,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2024-12-08,49.88795,-119.49601,Canada,British Columbia,9,Kelowna,CA-BC,Cooking Fish,2024
2024-12-15,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-12-22,49.88795,-119.49601,Canada,British Columbia,11,Kelowna,CA-BC,Cooking Fish,2024
2024-12-29,49.88795,-119.49601,Canada,British Columbia,10,Kelowna,CA-BC,Cooking Fish,2024
2023-12-31,49.88795,-119.49601,Canada,British Columbia,52,Kelowna,CA-BC,Fishing,2024
2024-01-07,49.88795,-119.49601,Canada,British Columbia,41,Kelowna,CA-BC,Fishing,2024
2024-01-14,49.88795,-119.49601,Canada,British Columbia,47,Kelowna,CA-BC,Fishing,2024
2024-01-21,49.88795,-119.49601,Canada,British Columbia,50,Kelowna,CA-BC,Fishing,2024
2024-01-28,49.88795,-119.49601,Canada,British Columbia,50,Kelowna,CA-BC,Fishing,2024
2024-02-04,49.88795,-119.49601,Canada,British Columbia,48,Kelowna,CA-BC,Fishing,2024
2024-02-11,49.88795,-119.49601,Canada,British Columbia,48,Kelowna,CA-BC,Fishing,2024
2024-02-18,49.88795,-119.49601,Canada,British Columbia,52,Kelowna,CA-BC,Fishing,2024
2024-02-25,49.88795,-119.49601,Canada,British Columbia,40,Kelowna,CA-BC,Fishing,2024
2024-03-03,49.88795,-119.49601,Canada,British Columbia,45,Kelowna,CA-BC,Fishing,2024
2024-03-10,49.88795,-119.49601,Canada,British Columbia,46,Kelowna,CA-BC,Fishing,2024
2024-03-17,49.88795,-119.49601,Canada,British Columbia,46,Kelowna,CA-BC,Fishing,2024
2024-03-24,49.88795,-119.49601,Canada,British Columbia,53,Kelowna,CA-BC,Fishing,2024
2024-03-31,49.88795,-119.49601,Canada,British Columbia,52,Kelowna,CA-BC,Fishing,2024
2024-04-07,49.88795,-119.49601,Canada,British Columbia,54,Kelowna,CA-BC,Fishing,2024
2024-04-14,49.88795,-119.49601,Canada,British Columbia,60,Kelowna,CA-BC,Fishing,2024
2024-04-21,49.88795,-119.49601,Canada,British Columbia,59,Kelowna,CA-BC,Fishing,2024
2024-04-28,49.88795,-119.49601,Canada,British Columbia,68,Kelowna,CA-BC,Fishing,2024
2024-05-05,49.88795,-119.49601,Canada,British Columbia,70,Kelowna,CA-BC,Fishing,2024
2024-05-12,49.88795,-119.49601,Canada,British Columbia,79,Kelowna,CA-BC,Fishing,2024
2024-05-19,49.88795,-119.49601,Canada,British Columbia,83,Kelowna,CA-BC,Fishing,2024
2024-05-26,49.88795,-119.49601,Canada,British Columbia,78,Kelowna,CA-BC,Fishing,2024
2024-06-02,49.88795,-119.49601,Canada,British Columbia,81,Kelowna,CA-BC,Fishing,2024
2024-06-09,49.88795,-119.49601,Canada,British Columbia,88,Kelowna,CA-BC,Fishing,2024
2024-06-16,49.88795,-119.49601,Canada,British Columbia,89,Kelowna,CA-BC,Fishing,2024
2024-06-23,49.88795,-119.49601,Canada,British Columbia,91,Kelowna,CA-BC,Fishing,2024
2024-06-30,49.88795,-119.49601,Canada,British Columbia,100,Kelowna,CA-BC,Fishing,2024
2024-07-07,49.88795,-119.49601,Canada,British Columbia,94,Kelowna,CA-BC,Fishing,2024
2024-07-14,49.88795,-119.49601,Canada,British Columbia,94,Kelowna,CA-BC,Fishing,2024
2024-07-21,49.88795,-119.49601,Canada,British Columbia,93,Kelowna,CA-BC,Fishing,2024
2024-07-28,49.88795,-119.49601,Canada,British Columbia,93,Kelowna,CA-BC,Fishing,2024
2024-08-04,49.88795,-119.49601,Canada,British Columbia,94,Kelowna,CA-BC,Fishing,2024
2024-08-11,49.88795,-119.49601,Canada,British Columbia,87,Kelowna,CA-BC,Fishing,2024
2024-08-18,49.88795,-119.49601,Canada,British Columbia,82,Kelowna,CA-BC,Fishing,2024
2024-08-25,49.88795,-119.49601,Canada,British Columbia,78,Kelowna,CA-BC,Fishing,2024
2024-09-01,49.88795,-119.49601,Canada,British Columbia,75,Kelowna,CA-BC,Fishing,2024
2024-09-08,49.88795,-119.49601,Canada,British Columbia,61,Kelowna,CA-BC,Fishing,2024
2024-09-15,49.88795,-119.49601,Canada,British Columbia,62,Kelowna,CA-BC,Fishing,2024
2024-09-22,49.88795,-119.49601,Canada,British Columbia,57,Kelowna,CA-BC,Fishing,2024
2024-09-29,49.88795,-119.49601,Canada,British Columbia,52,Kelowna,CA-BC,Fishing,2024
2024-10-06,49.88795,-119.49601,Canada,British Columbia,47,Kelowna,CA-BC,Fishing,2024
2024-10-13,49.88795,-119.49601,Canada,British Columbia,43,Kelowna,CA-BC,Fishing,2024
2024-10-20,49.88795,-119.49601,Canada,British Columbia,40,Kelowna,CA-BC,Fishing,2024
2024-10-27,49.88795,-119.49601,Canada,British Columbia,41,Kelowna,CA-BC,Fishing,2024
2024-11-03,49.88795,-119.49601,Canada,British Columbia,37,Kelowna,CA-BC,Fishing,2024
2024-11-10,49.88795,-119.49601,Canada,British Columbia,36,Kelowna,CA-BC,Fishing,2024
2024-11-17,49.88795,-119.49601,Canada,British Columbia,38,Kelowna,CA-BC,Fishing,2024
2024-11-24,49.88795,-119.49601,Canada,British Columbia,38,Kelowna,CA-BC,Fishing,2024
2024-12-01,49.88795,-119.49601,Canada,British Columbia,39,Kelowna,CA-BC,Fishing,2024
2024-12-08,49.88795,-119.49601,Canada,British Columbia,40,Kelowna,CA-BC,Fishing,2024
2024-12-15,49.88795,-119.49601,Canada,British Columbia,42,Kelowna,CA-BC,Fishing,2024
2024-12-22,49.88795,-119.49601,Canada,British Columbia,54,Kelowna,CA-BC,Fishing,2024
2024-12-29,49.88795,-119.49601,Canada,British Columbia,54,Kelowna,CA-BC,Fishing,2024
